9.08,44777,0.0026,"383,909","238,550"
9.09,44778,0.0025,"381,143","236,831"
9.10,44779,0.0025,"378,377","235,113"
9.11,44780,0.0025,"375,611","233,394"
9.12,44781,0.0025,"372,845","231,675"
9.13,44782,0.0025,"370,079","229,956"
9.14,44783,0.0025,"367,313","228,238"
9.15,44784,0.0024,"364,547","226,519"
10.00,44785,0.0024,"361,781","224,800"
10.01,44786,0.0024,"363,843","226,081"
10.02,44787,0.0024,"365,904","227,363"
10.03,44788,0.0025,"367,966","228,644"
10.04,44789,0.0025,"370,028","229,925"
10.05,44790,0.0025,"372,090","231,206"
10.06,44791,0.0025,"374,152","232,488"
10.07,44792,0.0025,"376,214","233,769"
10.08,44793,0.0025,"378,276","235,050"
10.09,44794,0.0025,"380,338","236,331"
10.10,44795,0.0026,"382,400","237,613"
10.11,44796,0.0026,"384,462","238,894"
10.12,44797,0.0026,"386,524","240,175"
10.13,44798,0.0026,"388,586","241,456"
10.14,44799,0.0026,"390,648","242,738"
10.15,44800,0.0026,"392,710","244,019"
11.00,44801,0.0026,"394,772","245,300"
11.01,44802,0.0026,"393,998","244,819"
11.02,44803,0.0026,"393,223","244,338"
11.03,44804,0.0026,"392,449","243,856"
11.04,44805,0.0026,"391,674","243,375"
11.05,44806,0.0026,"390,900","242,894"
11.06,44807,0.0026,"390,125","242,413"
11.07,44808,0.0026,"389,351","241,931"
11.08,44809,0.0026,"388,576","241,450"
11.09,44810,0.0026,"387,802","240,969"
11.10,44811,0.0026,"387,027","240,488"
11.11,44812,0.0026,"386,253","240,006"
11.12,44813,0.0026,"385,478","239,525"
11.13,44814,0.0026,"384,704","239,044"
11.14,44815,0.0026,"383,929","238,563"
11.15,44816,0.0026,"383,155","238,081"
12.00,44817,0.0026,"382,380","237,600"
12.01,44818,0.0026,"382,028","237,381"
12.02,44819,0.0026,"381,676","237,163"
12.03,44820,0.0025,"381,324","236,944"
12.04,44821,0.0025,"380,972","236,725"
12.05,44822,0.0025,"380,620","236,506"
12.06,44823,0.0025,"380,268","236,288"
12.07,44824,0.0025,"379,916","236,069"
12.08,44825,0.0025,"379,564","235,850"
12.09,44826,0.0025,"379,212","235,631"
12.10,44827,0.0025,"378,860","235,413"
12.11,44828,0.0025,"378,508","235,194"
12.12,44829,0.0025,"378,156","234,975"
12.13,44830,0.0025,"377,804","234,756"
12.14,44831,0.0025,"377,452","234,538"
12.15,44832,0.0025,"377,099","234,319"
13.00,44833,0.0025,"376,747","234,100"
